Type,Path,Relative Path,Size,Created,Modified
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/shared/auth/key_manager.py,shared/auth/key_manager.py,629,2025-06-13T16:57:44.378136,2025-06-13T16:57:44.378136
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/shared/security/encryption_service.py,shared/security/encryption_service.py,484,2025-06-13T16:33:43.261388,2025-06-13T16:33:43.261388
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/shared/security/think_session_protection.py,shared/security/think_session_protection.py,0,2025-06-13T17:33:41.661745,2025-06-13T17:33:41.661745
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/api,slick/api,,2025-06-13T15:35:18.885770,2025-06-13T14:03:32.426914
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/app.py,slick/app.py,5271,2025-06-13T21:49:10.898709,2025-06-13T21:49:10.898709
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/core,slick/core,,2025-06-13T15:35:18.943777,2025-06-13T12:33:00.987893
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/engine,slick/engine,,2025-06-13T15:35:19.007936,2025-06-12T12:23:59.139798
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/services.py,slick/services.py,,2025-06-13T15:35:19.043796,2025-06-13T14:06:16.752028
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/SLICK_AI,slick/SLICK_AI,,2025-06-13T15:35:19.064729,2025-06-13T00:30:57.736346
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/system,slick/system,,2025-06-13T15:35:39.350803,2025-06-12T21:53:18.201508
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/training,slick/training,,2025-06-13T17:32:21.996677,2025-06-13T17:32:21.996677
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/api/files.py,slick/api/files.py,4791,2025-06-13T15:35:18.891770,2025-06-13T14:03:52.398932
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/api/main.py,slick/api/main.py,1294,2025-06-13T15:35:18.894773,2025-06-13T14:05:16.319617
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/api/routes,slick/api/routes,,2025-06-13T15:35:18.897773,2025-06-13T12:34:31.448296
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/api/security.py,slick/api/security.py,687,2025-06-13T15:35:18.939784,2025-06-13T11:56:19.474662
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/api/routes/ai.py,slick/api/routes/ai.py,1604,2025-06-13T15:35:18.906912,2025-06-13T11:30:35.543402
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/api/routes/bot.py,slick/api/routes/bot.py,862,2025-06-13T15:35:18.909914,2025-06-13T11:31:40.299568
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/api/routes/core.py,slick/api/routes/core.py,2827,2025-06-13T15:35:18.914116,2025-06-13T12:10:59.568082
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/api/routes/services.py,slick/api/routes/services.py,2107,2025-06-13T15:35:18.921400,2025-06-13T12:36:31.982718
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/api/routes/telegram.py,slick/api/routes/telegram.py,2800,2025-06-13T15:35:18.925394,2025-06-13T12:13:43.729219
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/api/routes/think.py,slick/api/routes/think.py,641,2025-06-13T15:35:18.929393,2025-06-13T11:31:11.044772
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/api/routes/vscode.py,slick/api/routes/vscode.py,2312,2025-06-13T15:35:18.935562,2025-06-13T11:43:41.138813
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/core/action_base.py,slick/core/action_base.py,254,2025-06-13T15:35:18.952007,2025-06-11T18:09:31.259869
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/core/action_plugins,slick/core/action_plugins,,2025-06-13T15:35:18.956188,2025-06-11T18:09:30.980862
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/core/action_registry.py,slick/core/action_registry.py,1263,2025-06-13T15:35:18.980551,2025-06-11T18:09:31.128020
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/core/AI_Module.py,slick/core/AI_Module.py,5451,2025-06-13T15:35:18.989622,2025-06-11T18:09:31.064371
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/core/bridge.py,slick/core/bridge.py,3077,2025-06-13T15:35:18.992619,2025-06-13T12:12:20.249664
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/core/context_ai.py,slick/core/context_ai.py,6231,2025-06-13T15:35:18.995691,2025-06-11T18:09:31.199171
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/core/security.py,slick/core/security.py,1017,2025-06-13T15:35:19.001961,2025-06-13T12:16:40.997940
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/core/service_manager.py,slick/core/service_manager.py,8448,2025-06-13T15:35:19.005355,2025-06-13T12:33:17.404411
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/core/action_plugins/action_game.py,slick/core/action_plugins/action_game.py,293,2025-06-13T15:35:18.963186,2025-06-11T18:09:30.849549
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/core/action_plugins/action_light.py,slick/core/action_plugins/action_light.py,299,2025-06-13T15:35:18.968730,2025-06-11T18:09:30.984882
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/core/action_plugins/action_schedule.py,slick/core/action_plugins/action_schedule.py,363,2025-06-13T15:35:18.973557,2025-06-11T18:09:30.908929
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/core/action_plugins/__init__,slick/core/action_plugins/__init__,0,2025-06-13T15:35:18.977554,2025-06-11T18:09:30.944118
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/engine/logic_core.py,slick/engine/logic_core.py,1203,2025-06-13T15:35:19.013937,2025-06-12T15:00:40.291615
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/services.py/status_analyzer.py,slick/services.py/status_analyzer.py,2457,2025-06-13T15:35:19.057756,2025-06-13T14:06:28.659858
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/SLICK_AI/game_ai,slick/SLICK_AI/game_ai,,2025-06-13T15:35:19.078486,2025-06-13T00:30:57.500828
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/SLICK_AI/templates,slick/SLICK_AI/templates,,2025-06-13T15:35:19.100082,2025-06-11T18:09:30.628391
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/SLICK_AI/game_ai/AI_MEMORY.PY,slick/SLICK_AI/game_ai/AI_MEMORY.PY,1447,2025-06-13T15:35:19.093603,2025-06-11T18:09:28.379458
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/SLICK_AI/templates/ai_intergration,slick/SLICK_AI/templates/ai_intergration,0,2025-06-13T15:35:19.113472,2025-06-11T18:09:30.628391
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/SLICK_AI/templates/dashboard.html,slick/SLICK_AI/templates/dashboard.html,38995,2025-06-13T15:35:19.121654,2025-06-11T18:09:30.599963
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/system/boot_loader.py,slick/system/boot_loader.py,685,2025-06-13T15:35:39.360802,2025-06-12T21:53:18.113863
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/system/core.py,slick/system/core.py,13239,2025-06-13T15:35:39.365801,2025-06-12T21:53:18.184843
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/training/folder_restructure.py,slick/training/folder_restructure.py,831,2025-06-13T17:01:25.452969,2025-06-13T17:01:25.452969
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/training/integration_training.py,slick/training/integration_training.py,662,2025-06-13T17:03:41.614362,2025-06-13T17:03:41.614362
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/training/sessions.py,slick/training/sessions.py,932,2025-06-13T16:57:44.357333,2025-06-13T16:57:44.357333
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick/training/think_session_training.py,slick/training/think_session_training.py,1010,2025-06-13T17:32:33.134742,2025-06-13T17:32:33.134742
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick_ai_system/config,slick_ai_system/config,,2025-06-13T15:44:33.108081,2025-06-13T15:44:33.108081
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick_ai_system/slick,slick_ai_system/slick,,2025-06-13T15:44:33.232054,2025-06-13T15:44:33.232054
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick_ai_system/tests,slick_ai_system/tests,,2025-06-13T15:44:33.095696,2025-06-13T15:44:33.095696
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick_ai_system/slick/ai,slick_ai_system/slick/ai,,2025-06-13T15:44:33.285811,2025-06-13T15:44:33.285811
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick_ai_system/slick/api,slick_ai_system/slick/api,,2025-06-13T15:44:33.240385,2025-06-13T15:44:33.240385
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick_ai_system/slick/cli,slick_ai_system/slick/cli,,2025-06-13T15:44:33.258546,2025-06-13T15:44:33.258546
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick_ai_system/slick/core,slick_ai_system/slick/core,,2025-06-13T15:44:33.270453,2025-06-13T15:44:33.270453
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick_ai_system/slick/utils,slick_ai_system/slick/utils,,2025-06-13T15:44:33.290808,2025-06-13T15:44:33.290808
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick_ai_system/slick/__init__.py,slick_ai_system/slick/__init__.py,0,2025-06-13T15:45:00.944793,2025-06-13T15:45:00.944793
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick_ai_system/slick/ai/__init__.py,slick_ai_system/slick/ai/__init__.py,0,2025-06-13T15:45:00.991853,2025-06-13T15:45:00.991853
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick_ai_system/slick/api/__init__.py,slick_ai_system/slick/api/__init__.py,0,2025-06-13T15:45:00.952553,2025-06-13T15:45:00.952553
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick_ai_system/slick/cli/__init__.py,slick_ai_system/slick/cli/__init__.py,0,2025-06-13T15:45:00.960488,2025-06-13T15:45:00.960488
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick_ai_system/slick/core/__init__.py,slick_ai_system/slick/core/__init__.py,0,2025-06-13T15:45:00.976210,2025-06-13T15:45:00.976210
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/slick_ai_system/slick/utils/__init__.py,slick_ai_system/slick/utils/__init__.py,0,2025-06-13T15:45:00.991853,2025-06-13T15:45:00.991853
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/src/App.js,src/App.js,1133,2025-06-13T15:35:39.413803,2025-06-02T14:04:13.765899
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/src/cli,src/cli,,2025-06-13T15:35:39.417803,2025-06-12T21:53:18.671317
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/src/extensions.ts,src/extensions.ts,3718,2025-06-13T15:35:39.443803,2025-06-13T12:15:25.509372
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/src/index.js,src/index.js,146,2025-06-13T15:35:39.447801,2025-06-02T14:04:13.751855
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/src/modules,src/modules,,2025-06-13T15:35:39.450801,2025-06-12T21:53:18.962167
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/src/web,src/web,,2025-06-13T15:35:39.471804,2025-06-13T00:30:56.904402
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/src/cli/M.py,src/cli/M.py,2187,2025-06-13T15:35:39.425802,2025-06-12T21:53:18.414093
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/src/cli/S.py,src/cli/S.py,2055,2025-06-13T15:35:39.429801,2025-06-12T21:53:18.487010
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/src/cli/U.py,src/cli/U.py,1868,2025-06-13T15:35:39.433803,2025-06-12T21:53:18.583458
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/src/cli/__main__.py,src/cli/__main__.py,95,2025-06-13T15:35:39.438806,2025-06-12T21:53:18.650490
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/src/modules/AutoMemory_Routes.py,src/modules/AutoMemory_Routes.py,1061,2025-06-13T15:35:39.458804,2025-06-12T21:53:18.712877
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/src/modules/Auto_Master_Loader.py,src/modules/Auto_Master_Loader.py,1479,2025-06-13T15:35:39.462800,2025-06-12T21:53:18.787491
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/src/modules/Master_Loader.py,src/modules/Master_Loader.py,1716,2025-06-13T15:35:39.466804,2025-06-12T21:53:18.884798
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/system/boot_loader.py,system/boot_loader.py,685,2025-06-13T15:35:39.493804,2025-06-12T21:53:19.195604
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/system/maintenance_scheduler.py,system/maintenance_scheduler.py,599,2025-06-13T15:35:39.509804,2025-06-12T21:53:19.237320
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/system/sync,system/sync,,2025-06-13T15:35:39.512804,2025-06-13T11:40:50.518575
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/system/sync_manager.py,system/sync_manager.py,4186,2025-06-13T15:35:39.529807,2025-06-13T11:42:47.271958
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/system/version_manager.py,system/version_manager.py,2258,2025-06-13T15:35:39.534806,2025-06-13T11:41:03.309944
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/system/__init__.py,system/__init__.py,21,2025-06-13T15:35:39.541805,2025-06-12T21:53:19.303829
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/system/sync/conflict_resolver.py,system/sync/conflict_resolver.py,3416,2025-06-13T15:35:39.522806,2025-06-13T11:41:03.328960
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/telegram_bot/.env,telegram_bot/.env,238,2025-06-12T03:52:29.123656,2025-06-01T12:30:09.639439
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/telegram_bot/bot.py,telegram_bot/bot.py,3504,2025-06-02T00:35:55.295206,2025-06-01T12:33:24.834208
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/telegram_bot/mediation_engine.py,telegram_bot/mediation_engine.py,1466,2025-06-13T16:25:19.259187,2025-06-13T16:25:19.259187
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/telegram_bot/README.md,telegram_bot/README.md,0,2025-06-02T00:35:55.295206,2025-06-01T12:04:04.914260
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/telegram_bot/requirements.txt,telegram_bot/requirements.txt,52,2025-06-02T00:35:55.295206,2025-06-01T12:20:37.845926
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/telegram_bot/requirments.txt,telegram_bot/requirments.txt,52,2025-06-02T00:35:55.295206,2025-06-01T12:18:23.792034
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/telegram_bot/voice_handler.py,telegram_bot/voice_handler.py,1059,2025-06-13T19:22:07.477920,2025-06-13T19:22:07.477920
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/templates/SLICK.html,templates/SLICK.html,7135,2025-06-13T15:35:39.571802,2025-06-13T01:38:55.020131
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/tests/cohesion,tests/cohesion,,2025-06-13T15:35:39.607134,2025-06-13T12:55:31.384700
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/tests/integration,tests/integration,,2025-06-13T15:35:39.629112,2025-06-13T12:54:09.156215
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/tests/integration_tests.py,tests/integration_tests.py,223,2025-06-13T16:36:59.232681,2025-06-13T16:36:59.232681
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/tests/mocks,tests/mocks,,2025-06-13T15:35:39.660674,2025-06-13T12:58:19.613710
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/tests/start_test_services.py,tests/start_test_services.py,1421,2025-06-13T15:35:39.683096,2025-06-13T12:57:02.074252
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/tests/test_memory.py,tests/test_memory.py,0,2025-06-13T15:35:39.692929,2025-06-12T21:53:19.389012
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/tests/test_routes.py,tests/test_routes.py,0,2025-06-13T15:35:39.698936,2025-06-12T21:53:19.435874
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/tests/test_tools.py,tests/test_tools.py,0,2025-06-13T15:35:39.708990,2025-06-12T21:53:19.455170
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/tests/unit,tests/unit,,2025-06-13T15:35:39.715982,2025-06-13T12:52:10.283878
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/tests/cohesion/check_project_structure.py,tests/cohesion/check_project_structure.py,1450,2025-06-13T15:35:39.618134,2025-06-13T12:55:48.808424
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/tests/integration/test_service_control.py,tests/integration/test_service_control.py,2044,2025-06-13T15:35:39.645480,2025-06-13T12:54:26.082967
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/tests/mocks/mock_openai.py,tests/mocks/mock_openai.py,514,2025-06-13T15:35:39.676098,2025-06-13T12:58:56.403101
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/tests/unit/tests_ai_router.py,tests/unit/tests_ai_router.py,1159,2025-06-13T15:35:39.733893,2025-06-13T12:52:25.228791
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/utils/key_vauly.py,utils/key_vauly.py,162,2025-06-13T16:39:23.640090,2025-06-13T16:39:23.640090
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/utils/visualizatio.py,utils/visualizatio.py,600,2025-06-13T17:20:13.689310,2025-06-13T17:20:13.689310
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/vscode_integration/secure_synce.py,vscode_integration/secure_synce.py,946,2025-06-13T16:27:29.145865,2025-06-13T16:27:29.145865
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/vscode_integration/sync_server.py,vscode_integration/sync_server.py,842,2025-06-13T19:24:04.475832,2025-06-13T19:24:04.475832
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/app.py,web_interface/app.py,721,2025-06-13T15:35:45.797720,2025-06-12T21:54:26.121452
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/dashboard_console.py,web_interface/dashboard_console.py,2908,2025-06-13T15:35:45.800829,2025-06-13T01:36:27.627108
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/frontend,web_interface/frontend,,2025-06-13T15:35:45.804847,2025-06-13T11:33:03.121948
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/path_mapping.json,web_interface/path_mapping.json,283,2025-06-13T15:35:45.945965,2025-06-13T11:23:32.493970
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/Proxy_Server.json,web_interface/Proxy_Server.json,587,2025-06-13T15:35:45.951963,2025-06-13T12:30:24.559710
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/security_middleware.py,web_interface/security_middleware.py,220,2025-06-13T15:35:45.957985,2025-06-13T11:26:17.877638
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/src,web_interface/src,,2025-06-13T15:35:45.966208,2025-06-13T13:43:07.131488
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/static,web_interface/static,,2025-06-13T15:35:46.004683,2025-06-12T02:16:27.064686
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/sync_service.py,web_interface/sync_service.py,642,2025-06-13T15:35:46.040300,2025-06-13T11:22:53.861367
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/templates,web_interface/templates,,2025-06-13T15:35:46.048241,2025-06-13T01:19:51.298246
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/voice_interface.py,web_interface/voice_interface.py,601,2025-06-13T15:35:46.104206,2025-06-12T21:54:26.164512
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/__init__.py,web_interface/__init__.py,25,2025-06-13T15:35:46.113792,2025-06-12T21:54:26.204000
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/frontend/Cosmic_back.html,web_interface/frontend/Cosmic_back.html,7460,2025-06-13T15:35:45.814550,2025-06-09T01:54:08
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/frontend/cosmic_front.html,web_interface/frontend/cosmic_front.html,2085,2025-06-13T15:35:45.819572,2025-06-09T01:54:16
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/frontend/index.html,web_interface/frontend/index.html,1012,2025-06-13T15:35:45.823573,2025-06-11T18:09:32.486787
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/frontend/script.js,web_interface/frontend/script.js,12000,2025-06-13T15:35:45.829331,2025-06-11T18:09:32.404996
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/frontend/SLICK.html,web_interface/frontend/SLICK.html,6394,2025-06-13T15:35:45.833333,2025-06-12T13:47:18.761184
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/frontend/src,web_interface/frontend/src,,2025-06-13T15:35:45.836333,2025-06-13T12:08:29.936769
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/frontend/style.css,web_interface/frontend/style.css,11384,2025-06-13T15:35:45.934266,2025-06-12T05:54:10.136128
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/frontend/src/components,web_interface/frontend/src/components,,2025-06-13T15:35:45.845619,2025-06-13T13:22:04.546312
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/frontend/src/controllers,web_interface/frontend/src/controllers,,2025-06-13T15:35:45.873586,2025-06-13T11:33:38.033011
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/frontend/src/views,web_interface/frontend/src/views,,2025-06-13T15:35:45.904288,2025-06-13T13:26:25.545571
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/frontend/src/components/ConflictResolver.vue,web_interface/frontend/src/components/ConflictResolver.vue,1775,2025-06-13T15:35:45.856031,2025-06-13T12:30:18.869565
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/frontend/src/components/HelpPanel.vue,web_interface/frontend/src/components/HelpPanel.vue,8664,2025-06-13T15:35:45.865588,2025-06-13T13:22:19.637239
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/frontend/src/components/ServiceControlPanel.vue,web_interface/frontend/src/components/ServiceControlPanel.vue,10791,2025-06-13T15:35:45.868562,2025-06-13T12:30:05.534089
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/frontend/src/controllers/slickController.js,web_interface/frontend/src/controllers/slickController.js,1725,2025-06-13T15:35:45.900269,2025-06-13T12:37:47.540067
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/frontend/src/views/DeveloperDashboard.vue,web_interface/frontend/src/views/DeveloperDashboard.vue,6408,2025-06-13T15:35:45.916266,2025-06-13T12:39:23.301374
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/frontend/src/views/HelpDashboard.vue,web_interface/frontend/src/views/HelpDashboard.vue,7885,2025-06-13T15:35:45.922265,2025-06-13T13:28:38.389768
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/src/components,web_interface/src/components,,2025-06-13T19:25:11.077697,2025-06-13T19:25:11.077697
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/src/components/App.js,web_interface/src/components/App.js,583,2025-06-13T19:25:20.656705,2025-06-13T19:25:20.656705
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/src/components/EnhanceFileViewer.vue,web_interface/src/components/EnhanceFileViewer.vue,11580,2025-06-13T15:35:45.991226,2025-06-13T14:02:37.264747
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/src/components/KnowledgePanel.vue,web_interface/src/components/KnowledgePanel.vue,9242,2025-06-13T15:35:46.000687,2025-06-13T13:43:42.406506
directory,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/static/js,web_interface/static/js,,2025-06-13T15:35:46.014779,2025-06-12T00:38:03.481787
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/static/script.js,web_interface/static/script.js,1625,2025-06-13T15:35:46.030302,2025-06-11T23:07:46.984750
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/static/style.css,web_interface/static/style.css,1897,2025-06-13T15:35:46.035301,2025-06-11T23:07:46.856745
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/static/js/programmer.js,web_interface/static/js/programmer.js,3285,2025-06-13T15:35:46.023785,2025-06-12T00:38:11.103286
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/templates/control_dashboard.html,web_interface/templates/control_dashboard.html,6070,2025-06-13T15:35:46.075161,2025-06-13T01:20:01.347115
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/templates/index.html,web_interface/templates/index.html,513,2025-06-13T15:35:46.086710,2025-06-12T00:20:33.137502
file,/mnt/c/Users/slick/OneDrive/Desktop/slick_ai_system/web_interface/templates/programmer_interface.html,web_interface/templates/programmer_interface.html,2415,2025-06-13T15:35:46.096211,2025-06-12T00:37:12.835637
